Id,Date,Home_or_Away,Team,Opponent,Win_Loss,Rest_Days,Season
2036,2024-03-18,Away,ATL,LAL,L,1.0,2023-24
2037,2024-03-18,Away,MEM,SAC,L,2.0,2023-24
2038,2024-03-18,Away,NYK,GSW,W,2.0,2023-24
2039,2024-03-19,Away,CHA,ORL,L,3.0,2023-24
2040,2024-03-19,Away,DEN,MIN,W,2.0,2023-24
2041,2024-03-19,Away,NOP,BKN,W,3.0,2023-24
2042,2024-03-19,Home,SAS,DAL,L,2.0,2023-24
2043,2024-03-19,Away,HOU,WAS,W,3.0,2023-24
2044,2024-03-19,Home,WAS,HOU,L,2.0,2023-24
2045,2024-03-19,Home,ORL,CHA,W,2.0,2023-24
2046,2024-03-19,Home,BKN,NOP,L,2.0,2023-24
2047,2024-03-19,Away,DAL,SAS,W,2.0,2023-24
2048,2024-03-19,Home,MIN,DEN,L,1.0,2023-24
2049,2024-03-20,Away,MEM,GSW,L,2.0,2023-24
2050,2024-03-20,Away,LAC,POR,W,3.0,2023-24
2051,2024-03-20,Away,PHI,PHX,L,2.0,2023-24
2052,2024-03-20,Away,MIL,BOS,L,3.0,2023-24
2053,2024-03-20,Home,CLE,MIA,L,2.0,2023-24
2054,2024-03-20,Home,BOS,MIL,W,2.0,2023-24
2055,2024-03-20,Home,TOR,SAC,L,3.0,2023-24
2056,2024-03-20,Away,MIA,CLE,W,2.0,2023-24
2057,2024-03-20,Away,SAC,TOR,W,2.0,2023-24
2058,2024-03-20,Away,UTA,OKC,L,2.0,2023-24
2059,2024-03-20,Home,OKC,UTA,W,4.0,2023-24
2060,2024-03-20,Away,IND,DET,W,2.0,2023-24
2061,2024-03-20,Home,GSW,MEM,W,2.0,2023-24
2062,2024-03-20,Home,PHX,PHI,W,3.0,2023-24
2063,2024-03-20,Home,DET,IND,L,2.0,2023-24
2064,2024-03-20,Home,POR,LAC,L,2.0,2023-24
2065,2024-03-21,Away,BKN,MIL,L,2.0,2023-24
2066,2024-03-21,Home,HOU,CHI,W,2.0,2023-24
2067,2024-03-21,Home,DEN,NYK,W,2.0,2023-24
2068,2024-03-21,Home,DAL,UTA,W,2.0,2023-24
2069,2024-03-21,Away,SAC,WAS,L,1.0,2023-24
2070,2024-03-21,Home,MIL,BKN,W,1.0,2023-24
2071,2024-03-21,Away,UTA,DAL,L,1.0,2023-24
2072,2024-03-21,Home,ORL,NOP,W,2.0,2023-24
2073,2024-03-21,Away,CHI,HOU,L,3.0,2023-24
2074,2024-03-21,Away,NOP,ORL,L,2.0,2023-24
2075,2024-03-21,Home,PHX,ATL,W,1.0,2023-24
2076,2024-03-21,Home,WAS,SAC,W,2.0,2023-24
2077,2024-03-21,Away,NYK,DEN,L,3.0,2023-24
2078,2024-03-21,Away,ATL,PHX,L,3.0,2023-24
2079,2024-03-22,Home,DET,BOS,L,2.0,2023-24
2080,2024-03-22,Home,POR,LAC,L,2.0,2023-24
2081,2024-03-22,Home,LAL,PHI,W,4.0,2023-24
2082,2024-03-22,Away,BOS,DET,W,2.0,2023-24
2083,2024-03-22,Away,CLE,MIN,L,2.0,2023-24
2084,2024-03-22,Away,OKC,TOR,W,2.0,2023-24
2085,2024-03-22,Away,LAC,POR,W,2.0,2023-24
2086,2024-03-22,Away,IND,GSW,W,2.0,2023-24
2087,2024-03-22,Home,MIN,CLE,W,3.0,2023-24
2088,2024-03-22,Away,MEM,SAS,W,2.0,2023-24
2089,2024-03-22,Home,GSW,IND,L,2.0,2023-24
2090,2024-03-22,Home,SAS,MEM,L,3.0,2023-24
2091,2024-03-22,Home,MIA,NOP,L,2.0,2023-24
2092,2024-03-22,Away,PHI,LAL,L,2.0,2023-24
2093,2024-03-22,Home,TOR,OKC,L,2.0,2023-24
2094,2024-03-22,Away,NOP,MIA,W,1.0,2023-24
2095,2024-03-23,Home,ORL,SAC,L,2.0,2023-24
2096,2024-03-23,Away,CHA,ATL,L,4.0,2023-24
2097,2024-03-23,Home,NYK,BKN,W,2.0,2023-24
2098,2024-03-23,Away,PHX,SAS,W,2.0,2023-24
2099,2024-03-23,Home,WAS,TOR,W,2.0,2023-24
2100,2024-03-23,Away,TOR,WAS,L,1.0,2023-24
2101,2024-03-23,Home,SAS,PHX,L,1.0,2023-24
2102,2024-03-23,Away,SAC,ORL,W,2.0,2023-24
2103,2024-03-23,Away,BKN,NYK,L,2.0,2023-24
2104,2024-03-23,Home,ATL,CHA,W,2.0,2023-24
2105,2024-03-23,Home,CHI,BOS,L,2.0,2023-24
2106,2024-03-23,Home,HOU,UTA,W,2.0,2023-24
2107,2024-03-23,Away,BOS,CHI,W,1.0,2023-24
2108,2024-03-23,Away,UTA,HOU,L,2.0,2023-24
2109,2024-03-23,Away,DEN,POR,W,2.0,2023-24
2110,2024-03-23,Home,POR,DEN,L,1.0,2023-24
2111,2024-03-24,Home,MIA,CLE,W,2.0,2023-24
2112,2024-03-24,Home,MIN,GSW,W,2.0,2023-24
2113,2024-03-24,Home,DET,NOP,L,2.0,2023-24
2114,2024-03-24,Home,MIL,OKC,W,3.0,2023-24
2115,2024-03-24,Away,PHI,LAC,W,2.0,2023-24
2116,2024-03-24,Home,LAL,IND,W,2.0,2023-24
2117,2024-03-24,Home,LAC,PHI,L,2.0,2023-24
2118,2024-03-24,Away,NOP,DET,W,2.0,2023-24
2119,2024-03-24,Away,GSW,MIN,L,2.0,2023-24
2120,2024-03-24,Away,OKC,MIL,L,2.0,2023-24
2121,2024-03-24,Away,IND,LAL,L,2.0,2023-24
2122,2024-03-24,Away,CLE,MIA,L,2.0,2023-24
2123,2024-03-25,Home,TOR,BKN,L,2.0,2023-24
2124,2024-03-25,Home,UTA,DAL,L,2.0,2023-24
2125,2024-03-25,Away,IND,LAC,W,1.0,2023-24
2126,2024-03-25,Home,CHI,WAS,L,2.0,2023-24
2127,2024-03-25,Away,WAS,CHI,W,2.0,2023-24
2128,2024-03-25,Home,ATL,BOS,W,2.0,2023-24
2129,2024-03-25,Away,DAL,UTA,W,4.0,2023-24
2130,2024-03-25,Home,SAS,PHX,W,2.0,2023-24
2131,2024-03-25,Home,CLE,CHA,W,1.0,2023-24
2132,2024-03-25,Away,PHX,SAS,L,2.0,2023-24
2133,2024-03-25,Away,BOS,ATL,L,2.0,2023-24
2134,2024-03-25,Away,PHI,SAC,L,1.0,2023-24
2135,2024-03-25,Away,MEM,DEN,L,3.0,2023-24
2136,2024-03-25,Away,POR,HOU,L,2.0,2023-24
2137,2024-03-25,Home,DEN,MEM,W,2.0,2023-24
2138,2024-03-25,Away,CHA,CLE,L,2.0,2023-24
2139,2024-03-25,Home,LAC,IND,L,1.0,2023-24
2140,2024-03-25,Home,HOU,POR,W,2.0,2023-24
2141,2024-03-25,Home,NYK,DET,W,2.0,2023-24
2142,2024-03-25,Away,DET,NYK,L,1.0,2023-24
2143,2024-03-25,Away,BKN,TOR,W,2.0,2023-24
2144,2024-03-25,Home,SAC,PHI,W,2.0,2023-24
2145,2024-03-26,Away,GSW,MIA,W,2.0,2023-24
2146,2024-03-26,Home,MIA,GSW,L,2.0,2023-24
2147,2024-03-26,Away,DAL,SAC,W,1.0,2023-24
2148,2024-03-26,Away,LAL,MIL,W,2.0,2023-24
2149,2024-03-26,Home,MIL,LAL,L,2.0,2023-24
2150,2024-03-26,Away,OKC,NOP,W,2.0,2023-24
2151,2024-03-26,Home,NOP,OKC,L,2.0,2023-24
2152,2024-03-26,Home,SAC,DAL,L,1.0,2023-24
2153,2024-03-27,Home,DEN,PHX,L,2.0,2023-24
2154,2024-03-27,Away,CLE,CHA,L,2.0,2023-24
2155,2024-03-27,Home,UTA,SAS,L,2.0,2023-24
2156,2024-03-27,Home,MEM,LAL,L,2.0,2023-24
2157,2024-03-27,Away,GSW,ORL,W,1.0,2023-24
2158,2024-03-27,Home,MIN,DET,W,3.0,2023-24
2159,2024-03-27,Away,LAL,MEM,W,1.0,2023-24
2160,2024-03-27,Away,HOU,OKC,W,2.0,2023-24
2161,2024-03-27,Home,CHI,IND,W,2.0,2023-24
2162,2024-03-27,Home,TOR,NYK,L,2.0,2023-24
2163,2024-03-27,Away,SAS,UTA,W,2.0,2023-24
2164,2024-03-27,Away,PHX,DEN,W,2.0,2023-24
2165,2024-03-27,Home,CHA,CLE,W,2.0,2023-24
2166,2024-03-27,Home,WAS,BKN,L,2.0,2023-24
2167,2024-03-27,Away,POR,ATL,L,2.0,2023-24
2168,2024-03-27,Away,DET,MIN,L,2.0,2023-24
2169,2024-03-27,Away,NYK,TOR,W,2.0,2023-24
2170,2024-03-27,Away,IND,CHI,L,2.0,2023-24
2171,2024-03-27,Home,OKC,HOU,L,1.0,2023-24
2172,2024-03-27,Away,BKN,WAS,W,2.0,2023-24
2173,2024-03-27,Home,ATL,POR,W,2.0,2023-24
2174,2024-03-27,Home,ORL,GSW,L,4.0,2023-24
2175,2024-03-27,Away,LAC,PHI,W,2.0,2023-24
2176,2024-03-27,Home,PHI,LAC,L,2.0,2023-24
2177,2024-03-28,Away,MIL,NOP,L,2.0,2023-24
2178,2024-03-28,Home,NOP,MIL,W,2.0,2023-24
2179,2024-03-28,Away,BOS,ATL,L,3.0,2023-24
2180,2024-03-28,Home,ATL,BOS,W,1.0,2023-24
2181,2024-03-29,Away,LAC,ORL,W,2.0,2023-24
2182,2024-03-29,Home,SAS,NYK,W,2.0,2023-24
2183,2024-03-29,Away,NYK,SAS,L,2.0,2023-24
2184,2024-03-29,Home,WAS,DET,L,2.0,2023-24
2185,2024-03-29,Home,IND,LAL,W,2.0,2023-24
2186,2024-03-29,Home,CHA,GSW,L,2.0,2023-24
2187,2024-03-29,Home,DEN,MIN,L,2.0,2023-24
2188,2024-03-29,Home,SAC,DAL,L,3.0,2023-24
2189,2024-03-29,Home,UTA,HOU,L,2.0,2023-24
2190,2024-03-29,Away,DAL,SAC,W,3.0,2023-24
2191,2024-03-29,Away,GSW,CHA,W,2.0,2023-24
2192,2024-03-29,Away,LAL,IND,L,2.0,2023-24
2193,2024-03-29,Away,DET,WAS,W,2.0,2023-24
2194,2024-03-29,Away,HOU,UTA,W,2.0,2023-24
2195,2024-03-29,Away,PHX,OKC,L,2.0,2023-24
2196,2024-03-29,Away,CHI,BKN,L,2.0,2023-24
2197,2024-03-29,Away,POR,MIA,L,2.0,2023-24
2198,2024-03-29,Away,MIN,DEN,W,2.0,2023-24
2199,2024-03-29,Home,OKC,PHX,W,2.0,2023-24
2200,2024-03-29,Home,MIA,POR,W,3.0,2023-24
2201,2024-03-29,Away,PHI,CLE,L,2.0,2023-24
2202,2024-03-29,Home,CLE,PHI,W,2.0,2023-24
2203,2024-03-29,Home,BKN,CHI,W,2.0,2023-24
2204,2024-03-29,Home,ORL,LAC,L,2.0,2023-24
2205,2024-03-30,Home,NOP,BOS,L,2.0,2023-24
2206,2024-03-30,Away,MEM,ORL,L,3.0,2023-24
2207,2024-03-30,Home,ORL,MEM,W,1.0,2023-24
2208,2024-03-30,Away,MIL,ATL,W,2.0,2023-24
2209,2024-03-30,Home,ATL,MIL,L,2.0,2023-24
2210,2024-03-30,Away,BOS,NOP,W,2.0,2023-24
2211,2024-03-31,Away,CLE,DEN,L,2.0,2023-24
2212,2024-03-31,Home,WAS,MIA,L,2.0,2023-24
2213,2024-03-31,Home,DEN,CLE,W,2.0,2023-24
2214,2024-03-31,Away,PHI,TOR,W,2.0,2023-24
2215,2024-03-31,Away,MIA,WAS,W,2.0,2023-24
2216,2024-03-31,Away,OKC,NYK,W,2.0,2023-24
2217,2024-03-31,Away,UTA,SAC,L,2.0,2023-24
2218,2024-03-31,Home,BKN,LAL,L,2.0,2023-24
2219,2024-03-31,Away,DAL,HOU,W,2.0,2023-24
2220,2024-03-31,Home,CHA,LAC,L,2.0,2023-24
2221,2024-03-31,Home,NYK,OKC,L,2.0,2023-24
2222,2024-03-31,Home,SAC,UTA,W,2.0,2023-24
2223,2024-03-31,Away,LAC,CHA,W,2.0,2023-24
2224,2024-03-31,Home,MIN,CHI,L,2.0,2023-24
2225,2024-03-31,Away,CHI,MIN,W,2.0,2023-24
2226,2024-03-31,Home,SAS,GSW,L,2.0,2023-24
2227,2024-03-31,Home,HOU,DAL,L,2.0,2023-24
2228,2024-03-31,Away,LAL,BKN,W,2.0,2023-24
2229,2024-03-31,Away,GSW,SAS,W,2.0,2023-24
2230,2024-03-31,Home,TOR,PHI,L,4.0,2023-24
2231,2024-04-01,Away,BOS,CHA,W,2.0,2023-24
2232,2024-04-01,Home,CHI,ATL,L,1.0,2023-24
2233,2024-04-01,Home,DET,MEM,L,3.0,2023-24
2234,2024-04-01,Home,IND,BKN,W,3.0,2023-24
2235,2024-04-01,Away,ATL,CHI,W,2.0,2023-24
2236,2024-04-01,Home,ORL,POR,W,2.0,2023-24
2237,2024-04-01,Home,CHA,BOS,L,1.0,2023-24
2238,2024-04-01,Away,BKN,IND,L,1.0,2023-24
2239,2024-04-01,Away,PHX,NOP,W,3.0,2023-24
2240,2024-04-01,Away,POR,ORL,L,3.0,2023-24
2241,2024-04-01,Away,MEM,DET,W,2.0,2023-24
2242,2024-04-01,Home,NOP,PHX,L,2.0,2023-24
2243,2024-04-02,Home,DEN,SAS,W,2.0,2023-24
2244,2024-04-02,Away,DAL,GSW,L,2.0,2023-24
2245,2024-04-02,Home,SAC,LAC,W,2.0,2023-24
2246,2024-04-02,Home,UTA,CLE,L,2.0,2023-24
2247,2024-04-02,Away,SAS,DEN,L,2.0,2023-24
2248,2024-04-02,Away,LAC,SAC,L,2.0,2023-24
2249,2024-04-02,Away,NYK,MIA,L,2.0,2023-24
2250,2024-04-02,Away,HOU,MIN,L,2.0,2023-24
2251,2024-04-02,Home,WAS,MIL,W,2.0,2023-24
2252,2024-04-02,Home,MIN,HOU,W,2.0,2023-24
2253,2024-04-02,Away,MIL,WAS,L,3.0,2023-24
2254,2024-04-02,Away,OKC,PHI,L,2.0,2023-24
2255,2024-04-02,Home,MIA,NYK,W,2.0,2023-24
2256,2024-04-02,Home,PHI,OKC,W,2.0,2023-24
2257,2024-04-02,Home,TOR,LAL,L,2.0,2023-24
2258,2024-04-02,Away,CLE,UTA,W,2.0,2023-24
2259,2024-04-02,Away,LAL,TOR,W,2.0,2023-24
2260,2024-04-02,Home,GSW,DAL,W,2.0,2023-24
2261,2024-04-03,Home,NOP,ORL,L,2.0,2023-24
2262,2024-04-03,Home,BOS,OKC,W,2.0,2023-24
2263,2024-04-03,Home,BKN,IND,W,2.0,2023-24
2264,2024-04-03,Away,TOR,MIN,L,1.0,2023-24
2265,2024-04-03,Home,ATL,DET,W,2.0,2023-24
2266,2024-04-03,Home,MIN,TOR,W,1.0,2023-24
2267,2024-04-03,Home,MIL,MEM,L,1.0,2023-24
2268,2024-04-03,Home,PHX,CLE,W,2.0,2023-24
2269,2024-04-03,Away,LAL,WAS,W,1.0,2023-24
2270,2024-04-03,Home,CHA,POR,L,2.0,2023-24
2271,2024-04-03,Away,CLE,PHX,L,1.0,2023-24
2272,2024-04-03,Away,IND,BKN,L,2.0,2023-24
2273,2024-04-03,Away,POR,CHA,W,2.0,2023-24
2274,2024-04-03,Away,OKC,BOS,L,1.0,2023-24
2275,2024-04-03,Away,MEM,MIL,W,2.0,2023-24
2276,2024-04-03,Away,ORL,NOP,W,2.0,2023-24
2277,2024-04-03,Away,DET,ATL,L,2.0,2023-24
2278,2024-04-03,Home,WAS,LAL,L,1.0,2023-24
2279,2024-04-04,Away,SAC,NYK,L,2.0,2023-24
2280,2024-04-04,Away,ATL,DAL,L,1.0,2023-24
2281,2024-04-04,Home,MIA,PHI,L,2.0,2023-24
2282,2024-04-04,Home,LAC,DEN,W,2.0,2023-24
2283,2024-04-04,Away,DEN,LAC,L,2.0,2023-24
2284,2024-04-04,Home,HOU,GSW,L,2.0,2023-24
2285,2024-04-04,Home,NYK,SAC,W,2.0,2023-24
2286,2024-04-04,Away,PHI,MIA,W,2.0,2023-24
2287,2024-04-04,Away,GSW,HOU,W,2.0,2023-24
2288,2024-04-04,Home,DAL,ATL,W,2.0,2023-24
2289,2024-04-05,Home,DAL,GSW,W,1.0,2023-24
2290,2024-04-05,Away,ORL,CHA,L,2.0,2023-24
2291,2024-04-05,Away,SAS,NOP,W,3.0,2023-24
2292,2024-04-05,Home,BOS,SAC,W,2.0,2023-24
2293,2024-04-05,Home,WAS,POR,L,2.0,2023-24
2294,2024-04-05,Away,NYK,CHI,L,1.0,2023-24
2295,2024-04-05,Home,MIL,TOR,L,2.0,2023-24
2296,2024-04-05,Home,MEM,DET,W,2.0,2023-24
2297,2024-04-05,Away,GSW,DAL,L,1.0,2023-24
2298,2024-04-05,Home,CHA,ORL,W,2.0,2023-24
2299,2024-04-05,Home,LAC,UTA,W,1.0,2023-24
2300,2024-04-05,Away,DET,MEM,L,2.0,2023-24
2301,2024-04-05,Away,MIN,PHX,L,2.0,2023-24
2302,2024-04-05,Away,OKC,IND,L,2.0,2023-24
2303,2024-04-05,Away,POR,WAS,W,2.0,2023-24
2304,2024-04-05,Away,MIA,HOU,W,1.0,2023-24
2305,2024-04-05,Away,SAC,BOS,L,1.0,2023-24
2306,2024-04-05,Home,CHI,NYK,W,4.0,2023-24
2307,2024-04-05,Home,IND,OKC,W,2.0,2023-24
2308,2024-04-05,Home,NOP,SAS,L,2.0,2023-24
2309,2024-04-05,Home,PHX,MIN,W,2.0,2023-24
2310,2024-04-05,Away,TOR,MIL,W,2.0,2023-24
2311,2024-04-05,Away,UTA,LAC,L,3.0,2023-24
2312,2024-04-05,Home,HOU,MIA,L,1.0,2023-24
2313,2024-04-06,Away,PHI,MEM,W,2.0,2023-24
2314,2024-04-06,Away,DET,BKN,L,1.0,2023-24
2315,2024-04-06,Home,BKN,DET,W,3.0,2023-24
2316,2024-04-06,Home,DEN,ATL,W,2.0,2023-24
2317,2024-04-06,Away,CLE,LAL,L,3.0,2023-24
2318,2024-04-06,Away,ATL,DEN,L,2.0,2023-24
2319,2024-04-06,Home,MEM,PHI,L,1.0,2023-24
2320,2024-04-06,Home,LAL,CLE,W,3.0,2023-24
2321,2024-04-07,Home,LAL,MIN,L,1.0,2023-24
2322,2024-04-07,Away,SAC,BKN,W,2.0,2023-24
2323,2024-04-07,Away,MIA,IND,L,2.0,2023-24
2324,2024-04-07,Home,LAC,CLE,W,2.0,2023-24
2325,2024-04-07,Home,PHX,NOP,L,2.0,2023-24
2326,2024-04-07,Away,HOU,DAL,L,2.0,2023-24
2327,2024-04-07,Home,TOR,WAS,W,2.0,2023-24
2328,2024-04-07,Away,CHI,ORL,L,2.0,2023-24
2329,2024-04-07,Away,UTA,GSW,L,2.0,2023-24
2330,2024-04-07,Away,PHI,SAS,W,1.0,2023-24
2331,2024-04-07,Home,IND,MIA,W,2.0,2023-24
2332,2024-04-07,Away,NOP,PHX,W,2.0,2023-24
2333,2024-04-07,Away,POR,BOS,L,2.0,2023-24
2334,2024-04-07,Away,OKC,CHA,W,2.0,2023-24
2335,2024-04-07,Away,MIN,LAL,W,2.0,2023-24
2336,2024-04-07,Home,CHA,OKC,L,2.0,2023-24
2337,2024-04-07,Home,BKN,SAC,L,1.0,2023-24
2338,2024-04-07,Away,WAS,TOR,L,2.0,2023-24
2339,2024-04-07,Home,DAL,HOU,W,2.0,2023-24
2340,2024-04-07,Away,NYK,MIL,W,2.0,2023-24
2341,2024-04-07,Home,MIL,NYK,L,2.0,2023-24
2342,2024-04-07,Home,SAS,PHI,L,2.0,2023-24
2343,2024-04-07,Home,GSW,UTA,W,2.0,2023-24
2344,2024-04-07,Away,CLE,LAC,L,1.0,2023-24
2345,2024-04-07,Home,ORL,CHI,W,2.0,2023-24
2346,2024-04-07,Home,BOS,POR,W,2.0,2023-24
2347,2024-04-09,Away,DEN,UTA,W,3.0,2023-24
2348,2024-04-09,Home,CHI,NYK,L,2.0,2023-24
2349,2024-04-09,Home,UTA,DEN,L,2.0,2023-24
2350,2024-04-09,Away,BOS,MIL,L,2.0,2023-24
2351,2024-04-09,Home,PHI,DET,W,2.0,2023-24
2352,2024-04-09,Away,IND,TOR,W,2.0,2023-24
2353,2024-04-09,Home,MIL,BOS,W,2.0,2023-24
2354,2024-04-09,Away,NOP,POR,W,2.0,2023-24
2355,2024-04-09,Home,POR,NOP,L,2.0,2023-24
2356,2024-04-09,Home,OKC,SAC,W,2.0,2023-24
2357,2024-04-09,Home,MIN,WAS,W,2.0,2023-24
2358,2024-04-09,Home,CHA,DAL,L,2.0,2023-24
2359,2024-04-09,Home,HOU,ORL,W,2.0,2023-24
2360,2024-04-09,Away,WAS,MIN,L,2.0,2023-24
2361,2024-04-09,Home,LAL,GSW,L,2.0,2023-24
2362,2024-04-09,Away,DET,PHI,L,3.0,2023-24
2363,2024-04-09,Home,TOR,IND,L,2.0,2023-24
2364,2024-04-09,Away,SAS,MEM,W,2.0,2023-24
2365,2024-04-09,Away,DAL,CHA,W,2.0,2023-24
2366,2024-04-09,Away,ORL,HOU,L,2.0,2023-24
2367,2024-04-09,Home,ATL,MIA,L,3.0,2023-24
2368,2024-04-09,Home,MEM,SAS,L,3.0,2023-24
2369,2024-04-09,Away,SAC,OKC,L,2.0,2023-24
2370,2024-04-09,Away,NYK,CHI,W,2.0,2023-24
2371,2024-04-09,Away,MIA,ATL,W,2.0,2023-24
2372,2024-04-09,Home,PHX,LAC,L,2.0,2023-24
2373,2024-04-09,Away,LAC,PHX,W,2.0,2023-24
2374,2024-04-09,Away,GSW,LAL,W,2.0,2023-24
2375,2024-04-10,Home,CLE,MEM,W,3.0,2023-24
2376,2024-04-10,Away,MEM,CLE,L,1.0,2023-24
2377,2024-04-10,Away,TOR,BKN,L,1.0,2023-24
2378,2024-04-10,Away,MIN,DEN,L,1.0,2023-24
2379,2024-04-10,Home,OKC,SAS,W,1.0,2023-24
2380,2024-04-10,Away,DAL,MIA,W,1.0,2023-24
2381,2024-04-10,Away,CHA,ATL,W,1.0,2023-24
2382,2024-04-10,Home,MIL,ORL,W,1.0,2023-24
2383,2024-04-10,Home,DEN,MIN,W,1.0,2023-24
2384,2024-04-10,Home,MIA,DAL,L,1.0,2023-24
2385,2024-04-10,Away,SAS,OKC,L,1.0,2023-24
2386,2024-04-10,Home,BKN,TOR,W,3.0,2023-24
2387,2024-04-10,Home,ATL,CHA,L,1.0,2023-24
2388,2024-04-10,Home,LAC,PHX,L,1.0,2023-24
2389,2024-04-10,Away,PHX,LAC,W,1.0,2023-24
2390,2024-04-10,Away,ORL,MIL,L,1.0,2023-24
2391,2024-04-11,Away,HOU,UTA,L,2.0,2023-24
2392,2024-04-11,Home,BOS,NYK,L,2.0,2023-24
2393,2024-04-11,Away,NOP,SAC,W,2.0,2023-24
2394,2024-04-11,Home,POR,GSW,L,2.0,2023-24
2395,2024-04-11,Away,GSW,POR,W,2.0,2023-24
2396,2024-04-11,Home,SAC,NOP,L,2.0,2023-24
2397,2024-04-11,Home,DET,CHI,L,2.0,2023-24
2398,2024-04-11,Home,UTA,HOU,W,2.0,2023-24
2399,2024-04-11,Away,NYK,BOS,W,2.0,2023-24
2400,2024-04-11,Away,CHI,DET,W,2.0,2023-24
2401,2024-04-12,Away,DET,DAL,W,1.0,2023-24
2402,2024-04-12,Away,PHX,SAC,W,2.0,2023-24
2403,2024-04-12,Home,GSW,NOP,L,1.0,2023-24
2404,2024-04-12,Home,SAC,PHX,L,1.0,2023-24
2405,2024-04-12,Away,HOU,POR,W,1.0,2023-24
2406,2024-04-12,Away,CHA,BOS,L,2.0,2023-24
2407,2024-04-12,Home,OKC,MIL,W,2.0,2023-24
2408,2024-04-12,Home,WAS,CHI,L,3.0,2023-24
2409,2024-04-12,Away,CHI,WAS,W,1.0,2023-24
2410,2024-04-12,Home,MEM,LAL,L,2.0,2023-24
2411,2024-04-12,Away,TOR,MIA,L,2.0,2023-24
2412,2024-04-12,Home,MIA,TOR,W,2.0,2023-24
2413,2024-04-12,Home,SAS,DEN,W,2.0,2023-24
2414,2024-04-12,Home,BOS,CHA,W,1.0,2023-24
2415,2024-04-12,Away,LAL,MEM,W,3.0,2023-24
2416,2024-04-12,Home,CLE,IND,W,2.0,2023-24
2417,2024-04-12,Away,MIL,OKC,L,2.0,2023-24
2418,2024-04-12,Home,NYK,BKN,W,1.0,2023-24
2419,2024-04-12,Away,BKN,NYK,L,2.0,2023-24
2420,2024-04-12,Away,ORL,PHI,L,2.0,2023-24
2421,2024-04-12,Home,LAC,UTA,L,2.0,2023-24
2422,2024-04-12,Home,DAL,DET,L,2.0,2023-24
2423,2024-04-12,Away,IND,CLE,L,3.0,2023-24
2424,2024-04-12,Away,DEN,SAS,L,2.0,2023-24
2425,2024-04-12,Away,UTA,LAC,W,1.0,2023-24
2426,2024-04-12,Home,PHI,ORL,W,3.0,2023-24
2427,2024-04-12,Home,POR,HOU,L,1.0,2023-24
2428,2024-04-12,Home,MIN,ATL,W,2.0,2023-24
2429,2024-04-12,Away,ATL,MIN,L,2.0,2023-24
2430,2024-04-12,Away,NOP,GSW,W,1.0,2023-24
2431,2024-04-14,Home,MEM,DEN,L,2.0,2023-24
2432,2024-04-14,Away,TOR,MIA,L,2.0,2023-24
2433,2024-04-14,Away,ATL,IND,L,2.0,2023-24
2434,2024-04-14,Away,BKN,PHI,L,2.0,2023-24
2435,2024-04-14,Home,BOS,WAS,W,2.0,2023-24
2436,2024-04-14,Away,CHA,CLE,W,2.0,2023-24
2437,2024-04-14,Away,CHI,NYK,L,2.0,2023-24
2438,2024-04-14,Home,CLE,CHA,L,2.0,2023-24
2439,2024-04-14,Away,DAL,OKC,L,2.0,2023-24
2440,2024-04-14,Away,DEN,MEM,W,2.0,2023-24
2441,2024-04-14,Away,DET,SAS,L,2.0,2023-24
2442,2024-04-14,Home,GSW,UTA,W,2.0,2023-24
2443,2024-04-14,Away,HOU,LAC,W,2.0,2023-24
2444,2024-04-14,Home,IND,ATL,W,2.0,2023-24
2445,2024-04-14,Away,UTA,GSW,L,2.0,2023-24
2446,2024-04-14,Home,LAC,HOU,L,2.0,2023-24
2447,2024-04-14,Home,MIA,TOR,W,2.0,2023-24
2448,2024-04-14,Away,MIL,ORL,L,2.0,2023-24
2449,2024-04-14,Home,MIN,PHX,L,2.0,2023-24
2450,2024-04-14,Home,NOP,LAL,L,2.0,2023-24
2451,2024-04-14,Home,NYK,CHI,W,2.0,2023-24
2452,2024-04-14,Home,OKC,DAL,W,2.0,2023-24
2453,2024-04-14,Home,ORL,MIL,W,2.0,2023-24
2454,2024-04-14,Home,PHI,BKN,W,2.0,2023-24
2455,2024-04-14,Away,PHX,MIN,W,2.0,2023-24
2456,2024-04-14,Away,POR,SAC,L,2.0,2023-24
2457,2024-04-14,Home,SAC,POR,W,2.0,2023-24
2458,2024-04-14,Home,SAS,DET,W,2.0,2023-24
2459,2024-04-14,Away,LAL,NOP,W,2.0,2023-24
2460,2024-04-14,Away,WAS,BOS,L,2.0,2023-24
2486,2024-10-24,Away,MIN,SAC,W,2.0,2024-25
2491,2024-10-24,Away,BOS,WAS,W,2.0,2024-25
2493,2024-10-25,Away,BKN,ORL,L,2.0,2024-25
2494,2024-10-25,Home,NYK,IND,W,3.0,2024-25
2495,2024-10-25,Away,PHX,LAL,L,2.0,2024-25
2496,2024-10-25,Home,TOR,PHI,W,2.0,2024-25
2497,2024-10-25,Home,ORL,BKN,W,2.0,2024-25
2498,2024-10-25,Home,CLE,DET,W,2.0,2024-25
2499,2024-10-25,Away,CHI,MIL,W,2.0,2024-25
2500,2024-10-25,Home,HOU,MEM,W,2.0,2024-25
2501,2024-10-25,Home,ATL,CHA,W,2.0,2024-25
2502,2024-10-25,Away,NOP,POR,W,2.0,2024-25
2503,2024-10-25,Home,MIL,CHI,L,2.0,2024-25
